8 	 2.966 	 0.0666 
10 	 2.946 	 0.0504 
12 	 2.875 	 0.0400 
14 	 2.847 	 0.0340 
16 	 2.824 	 0.0310 
18 	 2.802 	 0.0305 
20 	 2.801 	 0.0310 
22 	 2.878 	 0.0353 
24 	 2.995 	 0.0412 
26 	 3.107 	 0.0474 
28 	 3.251 	 0.0529 
30 	 3.374 	 0.0560 
32 	 3.414 	 0.0740 
35 	 3.495 	 0.0806 
40 	 3.619 	 0.1097 
45 	 3.742 	 0.1389 
50 	 3.865 	 0.1680 
