8 	 3.075 	 0.0517 
10 	 2.978 	 0.0395 
12 	 2.938 	 0.0321 
14 	 2.884 	 0.0279 
16 	 2.854 	 0.0263 
18 	 2.912 	 0.0260 
20 	 3.008 	 0.0263 
22 	 3.095 	 0.0295 
24 	 3.207 	 0.0332 
26 	 3.309 	 0.0380 
28 	 3.382 	 0.0424 
30 	 3.473 	 0.0449 
32 	 3.540 	 0.0585 
35 	 3.614 	 0.0639 
40 	 3.702 	 0.0848 
45 	 3.764 	 0.1052 
50 	 3.811 	 0.1223 
