8 	 2.996 	 0.0776 
10 	 3.002 	 0.0595 
12 	 3.009 	 0.0414 
14 	 3.051 	 0.0348 
16 	 3.032 	 0.0326 
18 	 3.010 	 0.0323 
20 	 2.968 	 0.0333 
22 	 2.946 	 0.0382 
24 	 2.934 	 0.0431 
26 	 2.978 	 0.0503 
28 	 3.034 	 0.0587 
30 	 3.078 	 0.0577 
32 	 3.138 	 0.0855 
35 	 3.225 	 0.0838 
40 	 3.350 	 0.1146 
45 	 3.475 	 0.1455 
50 	 3.600 	 0.1763 
