8 	 2.914 	 0.0865 
10 	 2.983 	 0.0665 
12 	 3.052 	 0.0466 
14 	 3.111 	 0.0385 
16 	 3.066 	 0.0334 
18 	 3.054 	 0.0332 
20 	 3.044 	 0.0336 
22 	 2.985 	 0.0377 
24 	 2.989 	 0.0424 
26 	 3.025 	 0.0486 
28 	 3.070 	 0.0547 
30 	 3.115 	 0.0581 
32 	 3.169 	 0.0818 
35 	 3.253 	 0.0884 
40 	 3.383 	 0.1159 
45 	 3.512 	 0.1434 
50 	 3.641 	 0.1709 
