8 	 2.966 	 0.0299 
10 	 2.944 	 0.0191 
12 	 3.038 	 0.0149 
14 	 3.036 	 0.0132 
16 	 3.043 	 0.0122 
18 	 3.027 	 0.0117 
20 	 3.034 	 0.0118 
22 	 3.033 	 0.0137 
24 	 3.047 	 0.0158 
26 	 3.082 	 0.0181 
28 	 3.124 	 0.0202 
30 	 3.171 	 0.0207 
32 	 3.230 	 0.0268 
35 	 3.295 	 0.0281 
40 	 3.400 	 0.0362 
45 	 3.516 	 0.0420 
50 	 3.609 	 0.0471 
