8 	 3.075 	 0.0295 
10 	 3.061 	 0.0214 
12 	 3.090 	 0.0170 
14 	 3.152 	 0.0148 
16 	 3.198 	 0.0138 
18 	 3.247 	 0.0135 
20 	 3.306 	 0.0137 
22 	 3.281 	 0.0165 
24 	 3.325 	 0.0184 
26 	 3.360 	 0.0210 
28 	 3.399 	 0.0238 
30 	 3.502 	 0.0232 
32 	 3.494 	 0.0335 
35 	 3.608 	 0.0322 
40 	 3.698 	 0.0414 
45 	 3.764 	 0.0495 
50 	 3.831 	 0.0575 
