8 	 3.194 	 0.0310 
10 	 3.163 	 0.0244 
12 	 3.132 	 0.0179 
14 	 3.264 	 0.0150 
16 	 3.377 	 0.0139 
18 	 3.496 	 0.0138 
20 	 3.563 	 0.0134 
22 	 3.635 	 0.0154 
24 	 3.684 	 0.0174 
26 	 3.709 	 0.0201 
28 	 3.736 	 0.0224 
30 	 3.762 	 0.0232 
32 	 3.768 	 0.0293 
35 	 3.791 	 0.0314 
40 	 3.826 	 0.0387 
45 	 3.833 	 0.0436 
50 	 3.840 	 0.0485 
