8 	 3.072 	 0.0288 
10 	 3.169 	 0.0231 
12 	 3.267 	 0.0173 
14 	 3.347 	 0.0134 
16 	 3.401 	 0.0115 
18 	 3.512 	 0.0106 
20 	 3.579 	 0.0106 
22 	 3.626 	 0.0119 
24 	 3.671 	 0.0134 
26 	 3.733 	 0.0153 
28 	 3.784 	 0.0170 
30 	 3.792 	 0.0178 
32 	 3.798 	 0.0215 
35 	 3.821 	 0.0230 
40 	 3.880 	 0.0284 
45 	 3.920 	 0.0320 
50 	 3.961 	 0.0356 
