8 	 2.866 	 0.0640 
10 	 2.863 	 0.0451 
12 	 2.902 	 0.0354 
14 	 2.900 	 0.0302 
16 	 2.856 	 0.0283 
18 	 2.803 	 0.0280 
20 	 2.790 	 0.0287 
22 	 2.833 	 0.0330 
24 	 2.952 	 0.0378 
26 	 3.042 	 0.0448 
28 	 3.148 	 0.0504 
30 	 3.296 	 0.0535 
32 	 3.381 	 0.0667 
35 	 3.492 	 0.0721 
40 	 3.589 	 0.0942 
45 	 3.659 	 0.1224 
50 	 3.728 	 0.1507 
