8 	 2.875 	 0.0761 
10 	 3.071 	 0.0483 
12 	 3.077 	 0.0365 
14 	 3.050 	 0.0304 
16 	 3.053 	 0.0285 
18 	 3.053 	 0.0281 
20 	 3.015 	 0.0286 
22 	 2.944 	 0.0327 
24 	 2.940 	 0.0382 
26 	 2.972 	 0.0445 
28 	 3.034 	 0.0508 
30 	 3.101 	 0.0528 
32 	 3.156 	 0.0697 
35 	 3.253 	 0.0744 
40 	 3.433 	 0.0992 
45 	 3.538 	 0.1219 
50 	 3.643 	 0.1446 
