8 	 2.143 	 0.0794 
10 	 2.437 	 0.0639 
12 	 2.730 	 0.0484 
14 	 3.024 	 0.0329 
16 	 3.274 	 0.0292 
18 	 3.424 	 0.0278 
20 	 3.574 	 0.0285 
22 	 3.704 	 0.0318 
24 	 3.784 	 0.0357 
26 	 3.864 	 0.0404 
28 	 3.853 	 0.0442 
30 	 3.909 	 0.0454 
32 	 3.892 	 0.0555 
35 	 3.890 	 0.0592 
40 	 3.841 	 0.0738 
45 	 3.813 	 0.0855 
50 	 3.785 	 0.0971 
