8 	 1.967 	 0.0714 
10 	 2.337 	 0.0578 
12 	 2.708 	 0.0442 
14 	 3.078 	 0.0305 
16 	 3.288 	 0.0277 
18 	 3.383 	 0.0269 
20 	 3.577 	 0.0270 
22 	 3.639 	 0.0305 
24 	 3.781 	 0.0344 
26 	 3.762 	 0.0398 
28 	 3.786 	 0.0447 
30 	 3.799 	 0.0464 
32 	 3.812 	 0.0573 
35 	 3.811 	 0.0614 
40 	 3.926 	 0.0765 
45 	 3.900 	 0.0859 
50 	 3.875 	 0.0953 
