8 	 3.054 	 0.0242 
10 	 3.116 	 0.0167 
12 	 3.165 	 0.0135 
14 	 3.213 	 0.0117 
16 	 3.279 	 0.0111 
18 	 3.341 	 0.0109 
20 	 3.400 	 0.0111 
22 	 3.462 	 0.0124 
24 	 3.522 	 0.0140 
26 	 3.576 	 0.0166 
28 	 3.619 	 0.0192 
30 	 3.659 	 0.0207 
32 	 3.706 	 0.0258 
35 	 3.737 	 0.0279 
40 	 3.798 	 0.0350 
45 	 3.818 	 0.0475 
50 	 3.838 	 0.0599 
