8 	 3.090 	 0.0217 
10 	 3.092 	 0.0163 
12 	 3.079 	 0.0131 
14 	 3.080 	 0.0113 
16 	 3.075 	 0.0106 
18 	 3.075 	 0.0105 
20 	 3.087 	 0.0106 
22 	 3.103 	 0.0126 
24 	 3.138 	 0.0143 
26 	 3.168 	 0.0165 
28 	 3.200 	 0.0185 
30 	 3.230 	 0.0180 
32 	 3.273 	 0.0247 
35 	 3.318 	 0.0240 
40 	 3.428 	 0.0303 
45 	 3.539 	 0.0359 
50 	 3.634 	 0.0392 
