8 	 3.097 	 0.0303 
10 	 3.132 	 0.0241 
12 	 3.167 	 0.0179 
14 	 3.269 	 0.0135 
16 	 3.413 	 0.0128 
18 	 3.524 	 0.0128 
20 	 3.596 	 0.0118 
22 	 3.671 	 0.0136 
24 	 3.729 	 0.0157 
26 	 3.761 	 0.0181 
28 	 3.785 	 0.0204 
30 	 3.798 	 0.0213 
32 	 3.795 	 0.0270 
35 	 3.814 	 0.0293 
40 	 3.828 	 0.0364 
45 	 3.848 	 0.0415 
50 	 3.869 	 0.0466 
