8 	 3.194 	 0.0204 
10 	 3.226 	 0.0158 
12 	 3.256 	 0.0128 
14 	 3.294 	 0.0112 
16 	 3.339 	 0.0105 
18 	 3.387 	 0.0104 
20 	 3.441 	 0.0105 
22 	 3.499 	 0.0118 
24 	 3.555 	 0.0133 
26 	 3.606 	 0.0152 
28 	 3.655 	 0.0168 
30 	 3.706 	 0.0176 
32 	 3.749 	 0.0211 
35 	 3.797 	 0.0219 
40 	 3.845 	 0.0228 
45 	 3.860 	 0.0193 
50 	 3.861 	 0.0159 
