8 	 3.045 	 0.0212 
10 	 3.056 	 0.0159 
12 	 3.046 	 0.0128 
14 	 3.053 	 0.0112 
16 	 3.063 	 0.0105 
18 	 3.072 	 0.0104 
20 	 3.090 	 0.0105 
22 	 3.108 	 0.0118 
24 	 3.135 	 0.0133 
26 	 3.174 	 0.0152 
28 	 3.214 	 0.0169 
30 	 3.250 	 0.0176 
32 	 3.280 	 0.0215 
35 	 3.347 	 0.0228 
40 	 3.435 	 0.0289 
45 	 3.523 	 0.0332 
50 	 3.612 	 0.0363 
