8 	 3.125 	 0.0249 
10 	 3.193 	 0.0183 
12 	 3.206 	 0.0146 
14 	 3.220 	 0.0124 
16 	 3.247 	 0.0116 
18 	 3.272 	 0.0114 
20 	 3.282 	 0.0115 
22 	 3.287 	 0.0132 
24 	 3.307 	 0.0150 
26 	 3.332 	 0.0173 
28 	 3.359 	 0.0194 
30 	 3.404 	 0.0201 
32 	 3.445 	 0.0256 
35 	 3.522 	 0.0269 
40 	 3.638 	 0.0343 
45 	 3.730 	 0.0401 
50 	 3.794 	 0.0447 
