   8.00000000       3.09586358    	2.85125303
   10.0000000       3.15398502    	2.91502595
   12.0000000       3.20215583    	2.94953918
   14.0000000       3.24695396    	2.96305799
   16.0000000       3.29176569    	2.96477199
   18.0000000       3.33788729    	2.96357393
   20.0000000       3.38526225    	2.96676660
   22.0000000       3.43302250    	2.97910619
   24.0000000       3.47992802    	3.00299358
   26.0000000       3.52473640    	3.03840494
   28.0000000       3.56646538    	3.08282757
   30.0000000       3.60451841    	3.13364148
   32.0000000       3.63867021    	3.18718839
   35.0000000       3.68280005    	3.26746583
   40.0000000       3.74000382    	3.38823104
   45.0000000       3.78169799    	3.48597860
   50.0000000       3.81264210    	3.56244922
