   8.00000000       3.00365734    	2.77018332
   10.0000000       3.06072450    	2.81642199
   12.0000000       3.11328483    	2.82371354
   14.0000000       3.16873479    	2.80840158
   16.0000000       3.22964239    	2.79040980
   18.0000000       3.29497838    	2.78825831
   20.0000000       3.36129355    	2.81422234
   22.0000000       3.42432356    	2.87006998
   24.0000000       3.48071885    	2.94796491
   26.0000000       3.52897120    	3.03568006
   28.0000000       3.56921458    	3.12167573
   30.0000000       3.60248923    	3.19969964
   32.0000000       3.63011527    	3.26687503
   35.0000000       3.66359973    	3.34721541
   40.0000000       3.70559621    	3.43837953
   45.0000000       3.73766208    	3.49522090
   50.0000000       3.76416302    	3.53404474
