   8.00000000       2.98097539    	2.67532015
   10.0000000       3.05450153    	2.76325083
   12.0000000       3.11316419    	2.81903410
   14.0000000       3.16471696    	2.85112262
   16.0000000       3.21373367    	2.86598682
   18.0000000       3.26278830    	2.87050676
   20.0000000       3.31295133    	2.87270927
   22.0000000       3.36416650    	2.87929773
   24.0000000       3.41559553    	2.89547873
   26.0000000       3.46597433    	2.92429042
   28.0000000       3.51397562    	2.96562433
   30.0000000       3.55851412    	3.01740074
   32.0000000       3.59892249    	3.07604313
   35.0000000       3.65138841    	3.16863418
   40.0000000       3.71907592    	3.31245017
   45.0000000       3.76781201    	3.42827988
   50.0000000       3.80371642    	3.51656771
