   8.00000000       2.82659221    	2.35174060
   10.0000000       2.94824409    	2.50098753
   12.0000000       3.04335546    	2.59886503
   14.0000000       3.12477732    	2.66350865
   16.0000000       3.19975066    	2.70395017
   18.0000000       3.27237797    	2.73026848
   20.0000000       3.34440136    	2.75296378
   22.0000000       3.41584969    	2.78111815
   24.0000000       3.48569727    	2.82006478
   26.0000000       3.55250311    	2.87132645
   28.0000000       3.61496592    	2.93379235
   30.0000000       3.67223072    	3.00344896
   32.0000000       3.72397113    	3.07638144
   35.0000000       3.79153156    	3.18503332
   40.0000000       3.88100839    	3.34835577
   45.0000000       3.94845319    	3.48203611
   50.0000000       4.00032187    	3.59026313
