   8.00000000       2.94409585    	2.62967587
   10.0000000       3.01976442    	2.72432590
   12.0000000       3.07876849    	2.78589225
   14.0000000       3.12994194    	2.81936550
   16.0000000       3.17846489    	2.83468080
   18.0000000       3.22670865    	2.84311676
   20.0000000       3.27511215    	2.85418391
   22.0000000       3.32293582    	2.87448168
   24.0000000       3.36895037    	2.90640736
   26.0000000       3.41197634    	2.94882512
   28.0000000       3.45123482    	2.99838924
   30.0000000       3.48644471    	3.05068111
   32.0000000       3.51772785    	3.10240769
   35.0000000       3.55812860    	3.17387938
   40.0000000       3.61202550    	3.26924419
   45.0000000       3.65457106    	3.33848691
   50.0000000       3.68989348    	3.39053488
