   8.00000000       3.10055614    	2.82482481
   10.0000000       3.16982913    	2.87583303
   12.0000000       3.23293519    	2.89819837
   14.0000000       3.29518318    	2.90950751
   16.0000000       3.35751820    	2.92537999
   18.0000000       3.41843295    	2.95602536
   20.0000000       3.47554541    	3.00485826
   22.0000000       3.52681327    	3.06840777
   24.0000000       3.57117367    	3.14045238
   26.0000000       3.60857940    	3.21370220
   28.0000000       3.63968277    	3.28279138
   30.0000000       3.66544747    	3.34465933
   32.0000000       3.68688011    	3.39805150
   35.0000000       3.71283841    	3.46315956
   40.0000000       3.74507618    	3.53826785
   45.0000000       3.76918435    	3.58574772
   50.0000000       3.78873539    	3.61744809
