   8.00000000       3.01813984    	2.64328599
   10.0000000       3.10936666    	2.76097703
   12.0000000       3.17958212    	2.83852959
   14.0000000       3.23940945    	2.88410211
   16.0000000       3.29517460    	2.90645146
   18.0000000       3.35035372    	2.91559958
   20.0000000       3.40638947    	2.92135501
   22.0000000       3.46328044    	2.93189645
   24.0000000       3.52007341    	2.95341396
   26.0000000       3.57535052    	2.98838592
   28.0000000       3.62767243    	3.03659177
   30.0000000       3.67593861    	3.09505367
   32.0000000       3.71954250    	3.15972662
   35.0000000       3.77599573    	3.25948119
   40.0000000       3.84886146    	3.41226411
   45.0000000       3.90155244    	3.53522491
   50.0000000       3.94051075    	3.62982988
