   8.00000000       3.05984473    	2.74693823
   10.0000000       3.13622999    	2.82981229
   12.0000000       3.19883943    	2.88253188
   14.0000000       3.25507569    	2.91264558
   16.0000000       3.30924726    	2.92678332
   18.0000000       3.36366224    	2.93265676
   20.0000000       3.41917419    	2.93746686
   22.0000000       3.47559881    	2.94737101
   24.0000000       3.53205681    	2.96692824
   26.0000000       3.58730340    	2.99838829
   28.0000000       3.64004350    	3.04210830
   30.0000000       3.68919444    	3.09631205
   32.0000000       3.73404121    	3.15826917
   35.0000000       3.79262185    	3.25768137
   40.0000000       3.86832786    	3.41930556
   45.0000000       3.92191958    	3.55630088
   50.0000000       3.95988917    	3.66395378
