   8.00000000       3.02386117    	2.84248519
   10.0000000       3.07326007    	2.83169293
   12.0000000       3.13091326    	2.79175067
   14.0000000       3.20009279    	2.75159478
   16.0000000       3.27825665    	2.73911238
   18.0000000       3.35877037    	2.77180433
   20.0000000       3.43396831    	2.84915519
   22.0000000       3.49866724    	2.95368528
   24.0000000       3.55142522    	3.06428671
   26.0000000       3.59340239    	3.16644168
   28.0000000       3.62671804    	3.25360155
   30.0000000       3.65346837    	3.32483649
   32.0000000       3.67536616    	3.38192034
   35.0000000       3.70185232    	3.44590783
   40.0000000       3.73559308    	3.51438832
   45.0000000       3.76217771    	3.55555892
   50.0000000       3.78480482    	3.58415103
