   8.00000000       3.12763405    	2.90087318
   10.0000000       3.18197632    	2.95351362
   12.0000000       3.22884107    	2.97699666
   14.0000000       3.27453995    	2.97921801
   16.0000000       3.32220674    	2.97109866
   18.0000000       3.37266660    	2.96357393
   20.0000000       3.42521572    	2.96540642
   22.0000000       3.47830033    	2.98110795
   24.0000000       3.53010201    	3.01194978
   26.0000000       3.57904887    	3.05603242
   28.0000000       3.62408280    	3.10907149
   30.0000000       3.66471744    	3.16697049
   32.0000000       3.70092845    	3.22582626
   35.0000000       3.74757504    	3.31016040
   40.0000000       3.80847263    	3.43229032
   45.0000000       3.85388446    	3.52892447
   50.0000000       3.88861847    	3.60530186
