   8.00000000       2.82422853    	2.42219329
   10.0000000       2.93152905    	2.51001430
   12.0000000       3.02290154    	2.58638000
   14.0000000       3.10294628    	2.65029168
   16.0000000       3.17544699    	2.70062065
   18.0000000       3.24332213    	2.73937130
   20.0000000       3.30845571    	2.77136707
   22.0000000       3.37172198    	2.80123043
   24.0000000       3.43324637    	2.83342409
   26.0000000       3.49269485    	2.87044835
   28.0000000       3.54954529    	2.91313243
   30.0000000       3.60329676    	2.96142578
   32.0000000       3.65358377    	3.01376891
   35.0000000       3.72213960    	3.09696698
   40.0000000       3.81841516    	3.23711324
   45.0000000       3.89479828    	3.36777186
   50.0000000       3.95511365    	3.48370886
