   8.00000000       2.99771237    	2.75083423
   10.0000000       3.05878568    	2.79437447
   12.0000000       3.11749268    	2.79122806
   14.0000000       3.18147588    	2.77110076
   16.0000000       3.25145435    	2.76231551
   18.0000000       3.32368302    	2.78474402
   20.0000000       3.39253139    	2.84418917
   22.0000000       3.45336604    	2.93115687
   24.0000000       3.50419521    	3.02901793
   26.0000000       3.54537606    	3.12354875
   28.0000000       3.57844353    	3.20683050
   30.0000000       3.60517430    	3.27641225
   32.0000000       3.62714148    	3.33281016
   35.0000000       3.65377951    	3.39631462
   40.0000000       3.68785715    	3.46389151
   45.0000000       3.71493649    	3.50386930
   50.0000000       3.73824334    	3.53079081
