   8.00000000       2.88978195    	2.27930951
   10.0000000       3.03505158    	2.56319761
   12.0000000       3.12923312    	2.70788908
   14.0000000       3.20342994    	2.78244090
   16.0000000       3.27053237    	2.81652594
   18.0000000       3.33644509    	2.83046269
   20.0000000       3.40333796    	2.84017181
   22.0000000       3.47111487    	2.85709929
   24.0000000       3.53836918    	2.88830066
   26.0000000       3.60320401    	2.93586993
   28.0000000       3.66391277    	2.99714732
   30.0000000       3.71937990    	3.06801867
   32.0000000       3.76916170    	3.14303374
   35.0000000       3.83344436    	3.25470901
   40.0000000       3.91693687    	3.42026401
   45.0000000       3.97835112    	3.55320263
   50.0000000       4.02457380    	3.65796232
