   8.00000000       2.93584085    	2.63184142
   10.0000000       3.01037645    	2.70827413
   12.0000000       3.07423282    	2.74276757
   14.0000000       3.13589549    	2.75554919
   16.0000000       3.19810510    	2.76559401
   18.0000000       3.26041698    	2.78521204
   20.0000000       3.32107735    	2.81862521
   22.0000000       3.37831783    	2.86451101
   24.0000000       3.43100858    	2.91819906
   26.0000000       3.47877049    	2.97503877
   28.0000000       3.52176523    	3.03078389
   30.0000000       3.56044650    	3.08356094
   32.0000000       3.59536242    	3.13226604
   35.0000000       3.64181924    	3.19769859
   40.0000000       3.70693040    	3.28979802
   45.0000000       3.76047254    	3.36753416
   50.0000000       3.80513740    	3.43643546
