   8.00000000       3.00468230    	2.67660046
   10.0000000       3.08538842    	2.76598430
   12.0000000       3.15041804    	2.82671070
   14.0000000       3.20758510    	2.86464715
   16.0000000       3.26089406    	2.89254594
   18.0000000       3.31140637    	2.92216945
   20.0000000       3.35858083    	2.96035385
   22.0000000       3.40148854    	3.00717187
   24.0000000       3.43955541    	3.05963445
   26.0000000       3.47277260    	3.11257839
   28.0000000       3.50158477    	3.16240168
   30.0000000       3.52665401    	3.20689559
   32.0000000       3.54868150    	3.24548292
   35.0000000       3.57738185    	3.29185033
   40.0000000       3.61750865    	3.34589338
   45.0000000       3.65188813    	3.38178086
   50.0000000       3.68276215    	3.40986204
