   8.00000000       3.08051777    	2.86583996
   10.0000000       3.13084936    	2.92312050
   12.0000000       3.17187548    	2.95667338
   14.0000000       3.20925045    	2.97074771
   16.0000000       3.24629855    	2.97125649
   18.0000000       3.28474402    	2.96445751
   20.0000000       3.32520223    	2.95660400
   22.0000000       3.36753011    	2.95211315
   24.0000000       3.41110110    	2.95462322
   26.0000000       3.45503592    	2.96621370
   28.0000000       3.49840927    	2.98671269
   30.0000000       3.54040456    	3.01559567
   32.0000000       3.58039570    	3.05084372
   35.0000000       3.63581109    	3.11162043
   40.0000000       3.71509147    	3.22072315
   45.0000000       3.77915430    	3.32545900
   50.0000000       3.83056021    	3.42004418
