   8.00000000       2.94033527    	2.65141082
   10.0000000       3.01272917    	2.71536946
   12.0000000       3.07457447    	2.75868201
   14.0000000       3.13161445    	2.78355169
   16.0000000       3.18720055    	2.79804206
   18.0000000       3.24249554    	2.81234097
   20.0000000       3.29709530    	2.83412957
   22.0000000       3.34977484    	2.86728787
   24.0000000       3.39918923    	2.91193104
   26.0000000       3.44435334    	2.96474433
   28.0000000       3.48484874    	3.02173257
   30.0000000       3.52075124    	3.07841563
   32.0000000       3.55246735    	3.13209057
   35.0000000       3.59339929    	3.20354199
   40.0000000       3.64836502    	3.29715228
   45.0000000       3.69224358    	3.36553931
   50.0000000       3.72891259    	3.41854715
