   8.00000000       3.00512004    	2.82791972
   10.0000000       3.04731846    	2.86304259
   12.0000000       3.08648610    	2.86281419
   14.0000000       3.12919188    	2.83888078
   16.0000000       3.17840195    	2.80595064
   18.0000000       3.23428178    	2.78035688
   20.0000000       3.29468250    	2.77649808
   22.0000000       3.35585403    	2.80335450
   24.0000000       3.41370010    	2.86041641
   26.0000000       3.46518397    	2.93894100
   28.0000000       3.50899816    	3.02655005
   30.0000000       3.54531026    	3.11260295
   32.0000000       3.57509351    	3.19070387
   35.0000000       3.61015773    	3.28744102
   40.0000000       3.65145898    	3.39953780
   45.0000000       3.68043280    	3.46806788
   50.0000000       3.70279408    	3.51185203
