   8.00000000       3.10310555    	2.94804907
   10.0000000       3.14314508    	2.95062423
   12.0000000       3.18740511    	2.92244983
   14.0000000       3.24009705    	2.88377690
   16.0000000       3.30122757    	2.85479474
   18.0000000       3.36773610    	2.85222483
   20.0000000       3.43471241    	2.88499713
   22.0000000       3.49715400    	2.95091724
   24.0000000       3.55166125    	3.03864598
   26.0000000       3.59703159    	3.13409734
   28.0000000       3.63375354    	3.22601151
   30.0000000       3.66313100    	3.30821061
   32.0000000       3.68663955    	3.37831116
   35.0000000       3.71372199    	3.46165514
   40.0000000       3.74480462    	3.55447865
   45.0000000       3.76599121    	3.61029792
   50.0000000       3.78194427    	3.64504790
