   8.00000000       3.08193135    	2.80865169
   10.0000000       3.14940834    	2.86910152
   12.0000000       3.20739841    	2.90646386
   14.0000000       3.26156521    	2.92539954
   16.0000000       3.31526899    	2.93220544
   18.0000000       3.37011838    	2.93453240
   20.0000000       3.42631888    	2.94004059
   22.0000000       3.48302031    	2.95567083
   24.0000000       3.53875375    	2.98514080
   26.0000000       3.59191513    	3.02864528
   28.0000000       3.64120054    	3.08342242
   30.0000000       3.68584895    	3.14548373
   32.0000000       3.72564292    	3.20993376
   35.0000000       3.77673984    	3.30372596
   40.0000000       3.84301376    	3.43758678
   45.0000000       3.89235735    	3.54047036
   50.0000000       3.93049407    	3.61875868
