   8.00000000       3.07490563    	2.82396913
   10.0000000       3.13660121    	2.87762094
   12.0000000       3.19008851    	2.90910983
   14.0000000       3.24065018    	2.92341471
   16.0000000       3.29113913    	2.92877603
   18.0000000       3.34257603    	2.93268561
   20.0000000       3.39471173    	2.94257069
   22.0000000       3.44652605    	2.96225452
   24.0000000       3.49670315    	2.99405050
   26.0000000       3.54403758    	3.03621578
   28.0000000       3.58768797    	3.08622670
   30.0000000       3.62726641    	3.14012980
   32.0000000       3.66277552    	3.19462276
   35.0000000       3.70902801    	3.27234530
   40.0000000       3.77089405    	3.38278723
   45.0000000       3.81902432    	3.46844578
   50.0000000       3.85780287    	3.53593588
