   8.00000000       2.89332509    	2.56005621
   10.0000000       2.97640061    	2.64315319
   12.0000000       3.04796720    	2.68018174
   14.0000000       3.11794949    	2.68987036
   16.0000000       3.19018054    	2.69396400
   18.0000000       3.26408291    	2.71246552
   20.0000000       3.33637929    	2.75687981
   22.0000000       3.40314674    	2.82793021
   24.0000000       3.46163702    	2.91660094
   26.0000000       3.51097846    	3.01073861
   28.0000000       3.55177236    	3.10039949
   30.0000000       3.58533549    	3.18028092
   32.0000000       3.61311054    	3.24875093
   35.0000000       3.64668012    	3.33021069
   40.0000000       3.68857837    	3.42294621
   45.0000000       3.72033048    	3.48089314
   50.0000000       3.74637127    	3.52092075
