   8.00000000       3.10439968    	2.92964530
   10.0000000       3.14809918    	2.94974899
   12.0000000       3.19092751    	2.94714928
   14.0000000       3.23701668    	2.92984724
   16.0000000       3.28808045    	2.90856767
   18.0000000       3.34390569    	2.89412665
   20.0000000       3.40281177    	2.89542174
   22.0000000       3.46225715    	2.91721106
   24.0000000       3.51961803    	2.95903969
   26.0000000       3.57288027    	3.01579547
   28.0000000       3.62095904    	3.08079672
   30.0000000       3.66361427    	3.14777970
   32.0000000       3.70116973    	3.21245360
   35.0000000       3.74926114    	3.29990578
   40.0000000       3.81264925    	3.41723800
   45.0000000       3.86164451    	3.50538778
   50.0000000       3.90101767    	3.57490301
