   8.00000000       2.92669201    	2.55636978
   10.0000000       3.02267361    	2.64159250
   12.0000000       3.10308456    	2.71265030
   14.0000000       3.17296624    	2.76977968
   16.0000000       3.23616505    	2.81270123
   18.0000000       3.29557061    	2.84349608
   20.0000000       3.35307670    	2.86626768
   22.0000000       3.40966177    	2.88588643
   24.0000000       3.46556640    	2.90697384
   26.0000000       3.52049994    	2.93282580
   28.0000000       3.57387495    	2.96548676
   30.0000000       3.62500906    	3.00576949
   32.0000000       3.67327619    	3.05270338
   35.0000000       3.73936224    	3.13281465
   40.0000000       3.83148408    	3.27654672
   45.0000000       3.90275455    	3.41351748
   50.0000000       3.95723939    	3.53285289
