   8.00000000       3.11260223    	2.89626598
   10.0000000       3.16365290    	2.95055938
   12.0000000       3.20662498    	2.97689772
   14.0000000       3.24755287    	2.98327398
   16.0000000       3.28938246    	2.97988510
   18.0000000       3.33289576    	2.97727060
   20.0000000       3.37746286    	2.98302007
   22.0000000       3.42169976    	3.00143909
   24.0000000       3.46407580    	3.03335118
   26.0000000       3.50336313    	3.07565117
   28.0000000       3.53887987    	3.12432075
   30.0000000       3.57045960    	3.17469549
   32.0000000       3.59831858    	3.22390461
   35.0000000       3.63405275    	3.29012060
   40.0000000       3.68133926    	3.37799811
   45.0000000       3.71834922    	3.44110990
   50.0000000       3.74881935    	3.48840570
