   8.00000000       3.08758473    	2.89252090
   10.0000000       3.13750482    	2.90861416
   12.0000000       3.18838358    	2.89958835
   14.0000000       3.24381495    	2.88382030
   16.0000000       3.30351067    	2.87790871
   18.0000000       3.36482930    	2.89317203
   20.0000000       3.42421103    	2.93345428
   22.0000000       3.47855806    	2.99457002
   24.0000000       3.52610850    	3.06733298
   26.0000000       3.56651592    	3.14285064
   28.0000000       3.60039115    	3.21373749
   30.0000000       3.62877131    	3.27659225
   32.0000000       3.65275788    	3.32989979
   35.0000000       3.68258786    	3.39349699
   40.0000000       3.72167635    	3.46453977
   45.0000000       3.75321364    	3.50848055
   50.0000000       3.78057957    	3.53852868
