   8.00000000       2.98219967    	2.65321398
   10.0000000       3.06627417    	2.72228146
   12.0000000       3.13989449    	2.76616979
   14.0000000       3.20885372    	2.79699206
   16.0000000       3.27493882    	2.82906437
   18.0000000       3.33743453    	2.87150168
   20.0000000       3.39478374    	2.92665792
   22.0000000       3.44580317    	2.99064326
   24.0000000       3.49017310    	3.05766892
   26.0000000       3.52832532    	3.12208462
   28.0000000       3.56110168    	3.18084240
   30.0000000       3.58944750    	3.23238230
   32.0000000       3.61424685    	3.27647686
   35.0000000       3.64637351    	3.33051801
   40.0000000       3.69064379    	3.39622593
   45.0000000       3.72750306    	3.44361782
   50.0000000       3.75942492    	3.48252225
