   8.00000000       2.95317817    	2.62632084
   10.0000000       3.03146911    	2.72900653
   12.0000000       3.09164405    	2.79475021
   14.0000000       3.14346981    	2.82970524
   16.0000000       3.19249821    	2.84552240
   18.0000000       3.24122405    	2.85405350
   20.0000000       3.29009700    	2.86544156
   22.0000000       3.33837199    	2.88595462
   24.0000000       3.38481951    	2.91806579
   26.0000000       3.42828894    	2.96043015
   28.0000000       3.46803761    	3.00923634
   30.0000000       3.50381398    	3.06064653
   32.0000000       3.53575754    	3.11146975
   35.0000000       3.57731581    	3.18108678
   40.0000000       3.63345218    	3.27520752
   45.0000000       3.67835879    	3.34475780
   50.0000000       3.71592426    	3.39847612
