   8.00000000       3.05670762    	2.65115952
   10.0000000       3.17168856    	2.68963170
   12.0000000       3.28334951    	2.74034834
   14.0000000       3.38565183    	2.83112597
   16.0000000       3.47095251    	2.95677757
   18.0000000       3.53673410    	3.09159422
   20.0000000       3.58541107    	3.21357083
   22.0000000       3.62109709    	3.31396365
   24.0000000       3.64755249    	3.39226294
   26.0000000       3.66761303    	3.45246148
   28.0000000       3.68326592    	3.49768782
   30.0000000       3.69587374    	3.53203797
   32.0000000       3.70636654    	3.55799675
   35.0000000       3.71945953    	3.58551693
   40.0000000       3.73717523    	3.61298823
   45.0000000       3.75219750    	3.62882876
   50.0000000       3.76572084    	3.64069128
