   8.00000000       3.05950832    	2.60031009
   10.0000000       3.16256857    	2.80330420
   12.0000000       3.23258114    	2.89870548
   14.0000000       3.29079175    	2.94194007
   16.0000000       3.34598875    	2.95524120
   18.0000000       3.40222597    	2.95359564
   20.0000000       3.46098757    	2.94903588
   22.0000000       3.52208424    	2.95159531
   24.0000000       3.58420110    	2.96791220
   26.0000000       3.64543009    	3.00198436
   28.0000000       3.70382333    	3.05278826
   30.0000000       3.75784993    	3.11721158
   32.0000000       3.80661821    	3.18976378
   35.0000000       3.86945772    	3.30342364
   40.0000000       3.94955230    	3.47780347
   45.0000000       4.00631189    	3.61760521
   50.0000000       4.04736280    	3.72428751
