   8.00000000       3.14430022    	2.98404574
   10.0000000       3.18275690    	3.01241159
   12.0000000       3.21818972    	3.01818776
   14.0000000       3.25475264    	3.00963783
   16.0000000       3.29415989    	2.99619603
   18.0000000       3.33642292    	2.98690104
   20.0000000       3.38041615    	2.98869920
   22.0000000       3.42440271    	3.00572729
   24.0000000       3.46657491    	3.03815079
   26.0000000       3.50550604    	3.08265352
   28.0000000       3.54038739    	3.13448477
   30.0000000       3.57100368    	3.18886662
   32.0000000       3.59756970    	3.24165773
   35.0000000       3.63082719    	3.31357479
   40.0000000       3.67294073    	3.40799713
   45.0000000       3.70404029    	3.47450662
   50.0000000       3.72835326    	3.52219129
