   8.00000000       2.83612227    	2.39102149
   10.0000000       2.94823241    	2.53408861
   12.0000000       3.03467441    	2.62629509
   14.0000000       3.10876727    	2.68129420
   16.0000000       3.17811418    	2.71017456
   18.0000000       3.24683261    	2.72473145
   20.0000000       3.31661010    	2.73590446
   22.0000000       3.38736749    	2.75341034
   24.0000000       3.45783615    	2.78426242
   26.0000000       3.52615356    	2.83101511
   28.0000000       3.59048557    	2.89289212
   30.0000000       3.64947748    	2.96631002
   32.0000000       3.70244145    	3.04577589
   35.0000000       3.77054524    	3.16678619
   40.0000000       3.85769987    	3.34885693
   45.0000000       3.92022371    	3.49417186
   50.0000000       3.96613288    	3.60614944
