   8.00000000       2.94637752    	2.69695210
   10.0000000       3.00775194    	2.74727249
   12.0000000       3.06400871    	2.75778055
   14.0000000       3.12274241    	2.74603820
   16.0000000       3.18656659    	2.73179793
   18.0000000       3.25453806    	2.73262000
   20.0000000       3.32336307    	2.75982738
   22.0000000       3.38893414    	2.81582427
   24.0000000       3.44793391    	2.89375567
   26.0000000       3.49875331    	2.98217106
   28.0000000       3.54138303    	3.07038713
   30.0000000       3.57675982    	3.15152144
   32.0000000       3.60616159    	3.22254229
   35.0000000       3.64171815    	3.30860734
   40.0000000       3.68588376    	3.40817022
   45.0000000       3.71902752    	3.47109485
   50.0000000       3.74596000    	3.51406455
