   8.00000000       3.05783963    	2.65836382
   10.0000000       3.14241076    	2.84224677
   12.0000000       3.20168138    	2.90331411
   14.0000000       3.25540209    	2.91927528
   16.0000000       3.30997396    	2.91584682
   18.0000000       3.36753440    	2.90755606
   20.0000000       3.42814589    	2.90423989
   22.0000000       3.49071193    	2.91245866
   24.0000000       3.55355930    	2.93523860
   26.0000000       3.61491489    	2.97279000
   28.0000000       3.67325139    	3.02311420
   30.0000000       3.72748661    	3.08295012
   32.0000000       3.77701664    	3.14896250
   35.0000000       3.84214330    	3.25238013
   40.0000000       3.92799044    	3.41843462
   45.0000000       3.99074125    	3.56198120
   50.0000000       4.03661680    	3.67927074
