   8.00000000       2.70651484    	1.97250032
   10.0000000       2.90719342    	2.27887917
   12.0000000       3.04191589    	2.48295927
   14.0000000       3.14265013    	2.61804819
   16.0000000       3.22580719    	2.70392847
   18.0000000       3.30050635    	2.75653648
   20.0000000       3.37167811    	2.78980041
   22.0000000       3.44155645    	2.81613302
   24.0000000       3.51055884    	2.84548020
   26.0000000       3.57793593    	2.88478470
   28.0000000       3.64234376    	2.93729806
   30.0000000       3.70237947    	3.00324726
   32.0000000       3.75698113    	3.07954359
   35.0000000       3.82765794    	3.20355868
   40.0000000       3.91707253    	3.40389156
   45.0000000       3.97859287    	3.56890726
   50.0000000       4.02126122    	3.69366789
