   8.00000000       3.15428281    	2.93674779
   10.0000000       3.20619488    	2.98755169
   12.0000000       3.25046563    	3.01418185
   14.0000000       3.29240251    	3.02340031
   16.0000000       3.33474469    	3.02291894
   18.0000000       3.37851930    	3.02035451
   20.0000000       3.42361379    	3.02180505
   22.0000000       3.46921730    	3.03194308
   24.0000000       3.51419020    	3.05276585
   26.0000000       3.55738831    	3.08438015
   28.0000000       3.59789228    	3.12465167
   30.0000000       3.63511539    	3.17092657
   32.0000000       3.66881180    	3.22053194
   35.0000000       3.71284103    	3.29536867
   40.0000000       3.77093744    	3.41011858
   45.0000000       3.81419325    	3.50523329
   50.0000000       3.84689569    	3.58110285
