   8.00000000       2.97857451    	2.51212096
   10.0000000       3.09153342    	2.68718147
   12.0000000       3.17216277    	2.79735398
   14.0000000       3.23711276    	2.86259437
   16.0000000       3.29527259    	2.89714122
   18.0000000       3.35141969    	2.91300821
   20.0000000       3.40780735    	2.92090988
   22.0000000       3.46502566    	2.93001318
   24.0000000       3.52254272    	2.94722700
   26.0000000       3.57915831    	2.97705460
   28.0000000       3.63343239    	3.02066159
   30.0000000       3.68406272    	3.07688069
   32.0000000       3.73013783    	3.14223909
   35.0000000       3.78988671    	3.24862599
   40.0000000       3.86585927    	3.42006803
   45.0000000       3.91850948    	3.56195474
   50.0000000       3.95519948    	3.67034125
