   8.00000000       3.02552533    	2.70440793
   10.0000000       3.10377645    	2.79277563
   12.0000000       3.16706181    	2.85048389
   14.0000000       3.22283912    	2.88631654
   16.0000000       3.27554965    	2.90536928
   18.0000000       3.32776332    	2.91443133
   20.0000000       3.38059950    	2.92078280
   22.0000000       3.43406892    	2.93098092
   24.0000000       3.48741531    	2.95025873
   26.0000000       3.53949213    	2.98094416
   28.0000000       3.58909845    	3.02294755
   30.0000000       3.63527036    	3.07434344
   32.0000000       3.67741728    	3.13194442
   35.0000000       3.73271775    	3.22277498
   40.0000000       3.80545712    	3.36596870
   45.0000000       3.85901833    	3.48531651
   50.0000000       3.89905810    	3.57973003
