   8.00000000       2.75938344    	2.26094103
   10.0000000       2.88635969    	2.43563318
   12.0000000       2.97977948    	2.55566406
   14.0000000       3.05494666    	2.63599062
   16.0000000       3.12077403    	2.68596363
   18.0000000       3.18247175    	2.71612144
   20.0000000       3.24273658    	2.73669934
   22.0000000       3.30253339    	2.75577331
   24.0000000       3.36168742    	2.78014469
   26.0000000       3.41939068    	2.81357932
   28.0000000       3.47463393    	2.85658097
   30.0000000       3.52653670    	2.90791512
   32.0000000       3.57453585    	2.96477199
   35.0000000       3.63882089    	3.05402064
   40.0000000       3.72682714    	3.19583797
   45.0000000       3.79548287    	3.31734514
   50.0000000       3.84989500    	3.41794848
