   8.00000000       2.92412663    	2.61908436
   10.0000000       2.99982309    	2.69116855
   12.0000000       3.06558919    	2.72379804
   14.0000000       3.12984157    	2.73335481
   16.0000000       3.19550300    	2.74061131
   18.0000000       3.26167345    	2.76230597
   20.0000000       3.32542443    	2.80685091
   22.0000000       3.38366270    	2.87265444
   24.0000000       3.43446922    	2.95146561
   26.0000000       3.47743607    	3.03291559
   28.0000000       3.51323223    	3.10950017
   30.0000000       3.54301643    	3.17723203
   32.0000000       3.56799912    	3.23490739
   35.0000000       3.59875798    	3.30383277
   40.0000000       3.63835788    	3.38165784
   45.0000000       3.66952538    	3.43076921
   50.0000000       3.69591379    	3.46482301
