   8.00000000       2.98601103    	2.70713520
   10.0000000       3.05604839    	2.75887728
   12.0000000       3.12177706    	2.76558828
   14.0000000       3.19181585    	2.74897122
   16.0000000       3.26864219    	2.73458076
   18.0000000       3.35002971    	2.74496818
   20.0000000       3.43073153    	2.79308057
   22.0000000       3.50497317    	2.87748146
   24.0000000       3.56890106    	2.98470259
   26.0000000       3.62143564    	3.09810138
   28.0000000       3.66353226    	3.20471334
   30.0000000       3.69700956    	3.29796815
   32.0000000       3.72375441    	3.37637353
   35.0000000       3.75469422    	3.46781826
   40.0000000       3.79080009    	3.56822801
   45.0000000       3.81617475    	3.62797356
   50.0000000       3.83587813    	3.66598678
