   8.00000000       2.97560549    	2.74390578
   10.0000000       3.03421307    	2.77479053
   12.0000000       3.09235620    	2.76717925
   14.0000000       3.15644383    	2.74425006
   16.0000000       3.22733617    	2.72981977
   18.0000000       3.30191374    	2.74307466
   20.0000000       3.37492371    	2.79220915
   22.0000000       3.44139266    	2.87184310
   24.0000000       3.49848652    	2.96818805
   26.0000000       3.54574752    	3.06658459
   28.0000000       3.58422756    	3.15735054
   30.0000000       3.61551929    	3.23635745
   32.0000000       3.64119077    	3.30256581
   35.0000000       3.67195702    	3.38100576
   40.0000000       3.70990467    	3.46930838
   45.0000000       3.73819709    	3.52511883
   50.0000000       3.76098919    	3.56377935
