   8.00000000       2.97045565    	2.60947061
   10.0000000       3.05918384    	2.71254325
   12.0000000       3.13105559    	2.77526402
   14.0000000       3.19507718    	2.81342912
   16.0000000       3.25604868    	2.83470464
   18.0000000       3.31666327    	2.84607387
   20.0000000       3.37806153    	2.85530734
   22.0000000       3.44017363    	2.86937809
   24.0000000       3.50207686    	2.89364338
   26.0000000       3.56240153    	2.93086934
   28.0000000       3.61974430    	2.98056102
   30.0000000       3.67298961    	3.04041862
   32.0000000       3.72148466    	3.10680270
   35.0000000       3.78498173    	3.21021295
   40.0000000       3.86844516    	3.37110448
   45.0000000       3.93012881    	3.50381780
   50.0000000       3.97659349    	3.60842180
