   8.00000000       2.65933871    	2.35729194
   10.0000000       2.74297023    	2.37987828
   12.0000000       2.82922459    	2.37732935
   14.0000000       2.92297220    	2.36812973
   16.0000000       3.02397323    	2.37482667
   18.0000000       3.12744927    	2.41578460
   20.0000000       3.22627711    	2.49698615
   22.0000000       3.31434774    	2.60914469
   24.0000000       3.38878632    	2.73507118
   26.0000000       3.44979572    	2.85882401
   28.0000000       3.49924588    	2.97095490
   30.0000000       3.53943753    	3.06762433
   32.0000000       3.57247758    	3.14843059
   35.0000000       3.61224198    	3.24440026
   40.0000000       3.66164064    	3.35379410
   45.0000000       3.69871736    	3.42436862
   50.0000000       3.72866392    	3.47404361
