   8.00000000       2.97396588    	2.32867885
   10.0000000       3.11761236    	2.67018127
   12.0000000       3.20458746    	2.81071019
   14.0000000       3.27393103    	2.86947012
   16.0000000       3.33919835    	2.88630080
   18.0000000       3.40594721    	2.88541913
   20.0000000       3.47578359    	2.88448572
   22.0000000       3.54788995    	2.89621282
   24.0000000       3.62000990    	2.92864799
   26.0000000       3.68939400    	2.98333430
   28.0000000       3.75368476    	3.05624318
   30.0000000       3.81143904    	3.14070845
   32.0000000       3.86219096    	3.22942781
   35.0000000       3.92589617    	3.35826254
   40.0000000       4.00511169    	3.54074144
   45.0000000       4.06073141    	3.67802453
   50.0000000       4.10123014    	3.77967668
