   8.00000000       3.06092548    	2.76017976
   10.0000000       3.13109517    	2.85743475
   12.0000000       3.18513632    	2.91259456
   14.0000000       3.23265314    	2.93882871
   16.0000000       3.27860522    	2.94714284
   18.0000000       3.32524705    	2.94793224
   20.0000000       3.37312889    	2.94997573
   22.0000000       3.42169261    	2.95984721
   24.0000000       3.46973753    	2.98183799
   26.0000000       3.51585007    	3.01729369
   28.0000000       3.55877280    	3.06437588
   30.0000000       3.59765625    	3.12014651
   32.0000000       3.63212490    	3.18039131
   35.0000000       3.67570138    	3.27086234
   40.0000000       3.72986436    	3.40415072
   45.0000000       3.76723933    	3.50652122
   50.0000000       3.79371834    	3.58152103
